employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
52,Cameron,Garcia,Female,she/her,41,5/30/1979,Engineering,Tech,3,Senior Manager,"Austin, TX",,113577,FALSE,0,TRUE,0.0137,Full-time,Active,5/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,47,3.27,119598,61.50807498,0.398405351
59,Cameron,Miller,Female,he/him,43,4/30/1978,Finance,Corporate,1,Director,"Austin, TX",,98484,FALSE,0,TRUE,0.0305,Full-time,Terminated,4/30/2021,3/30/2025,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1007,1,Non-exempt,FALSE,Not in plan,TRUE,0,,0,,4/30/2024,36,2.75,105406,58.36055405,0.464119245
60,Morgan,Johnson,Female,he/him,22,5/30/1998,Marketing,Commercial,3,Senior Manager,Remote,,75735,TRUE,0.079,TRUE,0.0683,Part-time,Active,5/30/2020,,Black,Divorced,Associate,Monthly,FALSE,FALSE,CC1001,1,Exempt,FALSE,Not in plan,FALSE,2,1/30/2021,0,,4/30/2024,47,3.32,85454,58.49320181,0.439434948
61,Drew,Brown,Female,he/him,26,1/30/1994,Product,Tech,3,VP,"Seattle, WA",,110694,TRUE,0.135,TRUE,0.0967,Full-time,Active,1/30/2020,,White,Married,High School,Monthly,FALSE,FALSE,CC1008,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,51,3.37,128472,69.20389439,0.320627171
62,Cameron,Garcia,Male,he/him,28,7/30/1992,Product,Tech,2,Senior Analyst,Remote,,119844,FALSE,0,TRUE,0.0482,Full-time,Active,7/30/2020,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,45,1.26,134050,27.29866745,0.730568417
65,Cameron,Brown,Male,he/him,28,5/30/1992,HR,Corporate,1,Senior Director,"San Francisco, CA",,80919,FALSE,0,TRUE,0.0843,Full-time,Active,5/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1001,0.5,Non-exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,4/30/2024,47,3.59,89743,74.33395734,0.257794462
67,Casey,Williams,Female,she/her,28,3/30/1992,Marketing,Commercial,2,VP,Remote,,82812,FALSE,0,FALSE,0,Full-time,Active,3/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1010,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,49,2.05,94304,43.47965681,0.51672244
69,Riley,Davis,Female,she/her,33,10/30/1987,Marketing,Commercial,1,VP,"Austin, TX",,78605,FALSE,0,TRUE,0.0657,Full-time,Active,10/30/2020,,White,Married,Bachelor,Monthly,FALSE,TRUE,CC1016,1,Non-exempt,FALSE,Not in plan,FALSE,1,8/30/2021,0,,4/30/2024,42,1.79,87746,36.8020936,0.65874837
72,Alex,Garcia,Female,she/her,25,2/28/1995,Engineering,Tech,2,Senior Director,"San Francisco, CA",,113970,FALSE,0,TRUE,0.0906,Full-time,Active,2/29/2020,,Hispanic,Married,Associate,Monthly,FALSE,FALSE,CC1015,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,50,4.3,123997,83.35319357,0.19259019
73,Jordan,Davis,Male,he/him,22,9/30/1998,Engineering,Tech,1,Senior Manager,"San Francisco, CA",,131691,TRUE,0.183,TRUE,0.0357,Full-time,Active,9/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1007,0.8,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,43,2.42,147550,48.86875683,0.494080284
75,Taylor,Smith,Male,he/him,36,12/30/1984,Sales,Commercial,3,Senior Director,"Seattle, WA",,97351,TRUE,0.103,TRUE,0.0599,Full-time,Active,12/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1019,1,Exempt,FALSE,Not in plan,FALSE,2,4/30/2021,0,,4/30/2024,40,4.23,108502,77.83950251,0.142803323
78,Alex,Miller,Male,she/her,36,6/30/1984,Sales,Commercial,2,Manager,"New York, NY",,88671,TRUE,0.122,TRUE,0.0944,Full-time,Active,6/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1003,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,46,2.52,97682,58.69214414,0.444280809
79,Cameron,Rodriguez,Female,he/him,33,9/30/1986,Sales,Commercial,1,Senior Manager,"Seattle, WA",,88166,FALSE,0,TRUE,0.0486,Full-time,Active,9/30/2019,,Black,Single,Master,Monthly,FALSE,FALSE,CC1010,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,55,4.53,100967,87.85122601,0.1228186
80,Jordan,Garcia,Female,he/him,32,2/29/1988,Product,Tech,3,Senior Director,"Seattle, WA",,120193,FALSE,0,TRUE,0.0689,Full-time,Active,2/29/2020,,White,Married,PhD,Monthly,FALSE,FALSE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,50,4.8,137843,92.79039153,0.087323699
83,Cameron,Rodriguez,Female,she/her,30,9/30/1990,Support,Tech,2,Senior Analyst,"Austin, TX",,73326,FALSE,0,TRUE,0.0652,Full-time,Active,9/30/2020,,White,Single,Bachelor,Monthly,FALSE,TRUE,CC1007,0.8,Exempt,FALSE,Not in plan,FALSE,1,3/30/2021,0,,4/30/2024,43,2.7,77878,62.94704031,0.397627437
88,Cameron,Brown,Male,she/her,26,4/30/1995,Customer Success,Commercial,1,Senior Manager,Remote,,62525,FALSE,0,TRUE,0.0406,Contractor,Active,4/30/2021,,White,Married,Master,Monthly,FALSE,FALSE,CC1010,0.5,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,36,3.16,68049,63.62601993,0.39725816
90,Taylor,Miller,Male,he/him,36,5/30/1984,Sales,Commercial,2,Senior Director,"New York, NY",,89821,TRUE,0.121,TRUE,0.0226,Full-time,Active,5/30/2020,,Other,Single,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,1,1/30/2021,0,,4/30/2024,47,1.29,99829,21.01018815,0.794856413
91,Casey,Smith,Male,she/her,37,6/30/1983,Sales,Commercial,4,Analyst,Remote,,114577,TRUE,0.173,TRUE,0.0892,Full-time,Active,6/30/2020,,Hispanic,Married,High School,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,3,4/30/2021,0,,4/30/2024,46,3.08,125373,58.85475127,0.436283975
96,Drew,Jones,Female,he/him,35,12/30/1985,Product,Tech,5,Director,"Seattle, WA",,119943,TRUE,0.055,FALSE,0,Full-time,Active,12/30/2020,,Other,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,40,4.08,135545,80.25595698,0.219750394
97,Morgan,Davis,Female,he/him,36,8/30/1983,Engineering,Tech,3,Manager,Remote,,115705,FALSE,0,TRUE,0.0659,Full-time,Active,8/30/2019,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1001,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,56,2.79,123318,56.27652501,0.429336188
98,Jamie,Jones,Female,he/him,33,6/30/1987,Operations,Corporate,2,Senior Director,"Austin, TX",,61791,FALSE,0,TRUE,0.0283,Full-time,Active,6/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1013,1,Exempt,FALSE,Not in plan,FALSE,2,3/30/2021,0,,4/30/2024,46,2.59,69496,48.52658456,0.551594522
99,Casey,Smith,Female,he/him,28,9/30/1992,Sales,Commercial,1,VP,"Seattle, WA",,80282,FALSE,0,TRUE,0.0529,Full-time,Active,9/30/2020,,White,Married,Associate,Monthly,FALSE,FALSE,CC1001,1,Non-exempt,FALSE,Not in plan,FALSE,2,7/30/2021,0,,4/30/2024,43,4.75,87658,93.77783561,0.095812971
102,Jamie,Davis,Female,he/him,35,12/30/1984,Finance,Corporate,2,Senior Analyst,"Seattle, WA",,95958,FALSE,0,FALSE,0,Full-time,Active,12/30/2019,,White,Single,Master,Monthly,FALSE,FALSE,CC1013,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,52,2.85,108242,58.33193198,0.427013618
103,Robin,Smith,Female,he/him,40,12/30/1979,Engineering,Tech,3,Analyst,"New York, NY",,107605,FALSE,0,TRUE,0.0938,Full-time,Active,12/30/2019,,Hispanic,Married,Master,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,1,10/30/2020,0,,4/30/2024,52,1.3,119642,26.79009807,0.683884192
106,Robin,Smith,Male,she/her,39,4/30/1981,Engineering,Tech,1,Senior Analyst,"San Francisco, CA",,113841,TRUE,0.112,TRUE,0.0464,Full-time,Active,4/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1005,0.8,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,48,3.16,138127,65.78884263,0.368637427
108,Taylor,Rodriguez,Female,she/her,29,9/30/1991,HR,Corporate,2,Analyst,"New York, NY",,74679,FALSE,0,TRUE,0.068,Full-time,Active,9/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,FALSE,Not in plan,FALSE,2,8/30/2021,0,,4/30/2024,43,4.31,82764,84.16639621,0.158119775
109,Alex,Smith,Female,he/him,36,6/30/1984,Engineering,Tech,2,Senior Analyst,"San Francisco, CA",,140940,TRUE,0.145,TRUE,0.0221,Contractor,Active,6/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1005,0.5,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,46,3.4,157359,61.3446195,0.368054687
111,Casey,Smith,Male,she/her,36,9/30/1984,Product,Tech,3,Senior Manager,Remote,,121601,TRUE,0.145,TRUE,0.039,Full-time,Active,9/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,3,4/30/2021,0,,4/30/2024,43,1.95,132322,36.56446412,0.618447151
112,Taylor,Brown,Male,he/him,33,12/30/1986,Sales,Commercial,2,Director,"New York, NY",,83949,TRUE,0.104,TRUE,0.0316,Full-time,Active,12/30/2019,,White,Single,Bachelor,Monthly,FALSE,TRUE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,2,3/30/2020,0,,4/30/2024,52,1.18,95696,17.56093803,0.835578053
113,Taylor,Wilson,Female,he/him,40,8/30/1979,Product,Tech,2,Senior Director,"Seattle, WA",,108325,FALSE,0,TRUE,0.0284,Full-time,Active,8/30/2019,,Black,Single,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,56,3.01,131833,55.26332015,0.400428426
114,Casey,Johnson,Female,he/him,34,9/30/1986,Marketing,Commercial,1,Senior Manager,"Austin, TX",,90483,TRUE,0.069,TRUE,0.01,Full-time,Active,9/30/2020,,White,Single,PhD,Monthly,FALSE,FALSE,CC1019,1,Non-exempt,TRUE,In plan,FALSE,1,1/30/2021,0,,4/30/2024,43,4.84,100423,87.14721421,0.19097838
116,Casey,Rodriguez,Male,she/her,38,1/30/1982,Engineering,Tech,4,VP,Remote,,131521,FALSE,0,TRUE,0.0516,Contractor,Active,1/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,3,8/30/2020,0,,4/30/2024,51,2.15,154276,47.81200493,0.474429527
117,Alex,Williams,Female,she/her,39,4/30/1982,Engineering,Tech,3,Manager,"San Francisco, CA",,117356,FALSE,0,FALSE,0,Full-time,Terminated,4/30/2021,1/30/2025,Black,Married,Master,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,36,2.92,133730,57.01223772,0.424100162
119,Jordan,Rodriguez,Female,he/him,32,4/30/1989,Support,Tech,2,Senior Director,"Seattle, WA",,61436,FALSE,0,TRUE,0.0807,Full-time,Terminated,4/30/2021,1/30/2025,Other,Single,Master,Monthly,FALSE,TRUE,CC1009,1,Exempt,FALSE,Not in plan,FALSE,1,2/28/2022,0,,4/30/2024,36,4.34,68612,90.98459237,0.015513488
120,Robin,Smith,Male,he/him,28,9/30/1991,Marketing,Commercial,1,Senior Manager,"Austin, TX",,74697,FALSE,0,TRUE,0.0636,Full-time,Active,9/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1002,1,Non-exempt,FALSE,Not in plan,TRUE,1,7/30/2020,0,,4/30/2024,55,2.49,84762,43.98294787,0.507070269
124,Robin,Davis,Male,he/him,36,6/30/1984,Customer Success,Commercial,2,Director,Remote,,75050,FALSE,0,FALSE,0,Full-time,Active,6/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1010,1,Exempt,FALSE,Not in plan,FALSE,1,2/28/2021,0,,4/30/2024,46,2.93,84385,64.2660517,0.345818593
125,Alex,Davis,Female,he/him,39,1/30/1982,Engineering,Tech,2,Analyst,"San Francisco, CA",,118096,FALSE,0,FALSE,0,Full-time,Active,1/30/2021,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,FALSE,Not in plan,FALSE,2,8/30/2021,0,,4/30/2024,39,3.3,126198,65.50436856,0.357650458
127,Alex,Davis,Male,she/her,34,6/30/1985,Engineering,Tech,1,Analyst,"Austin, TX",,140935,FALSE,0,FALSE,0,Full-time,Active,6/30/2019,,White,Married,Associate,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,58,4.35,163550,87.57759391,0.11135849
129,Jamie,Jones,Female,she/her,36,12/30/1983,Sales,Commercial,3,Manager,"Seattle, WA",,97774,TRUE,0.051,TRUE,0.0582,Full-time,Active,12/30/2019,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1013,1,Exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,4/30/2024,52,3.54,109787,63.16526165,0.377267885
130,Jordan,Williams,Male,he/him,33,9/30/1987,Engineering,Tech,3,VP,"San Francisco, CA",,112941,FALSE,0,TRUE,0.0438,Full-time,Active,9/30/2020,,Asian,Widowed,Bachelor,Monthly,FALSE,FALSE,CC1013,1,Exempt,TRUE,In plan,FALSE,1,7/30/2021,0,,4/30/2024,43,1.17,119317,22.63288965,0.756713773
131,Jordan,Smith,Male,she/her,34,6/30/1986,Sales,Commercial,2,Director,"New York, NY",,84788,TRUE,0.164,TRUE,0.0287,Full-time,Active,6/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1015,0.8,Exempt,FALSE,Not in plan,FALSE,2,4/30/2021,0,,4/30/2024,46,2.9,97166,55.9519191,0.44891829
133,Jamie,Miller,Male,she/her,32,1/30/1989,Operations,Corporate,3,Senior Analyst,"Seattle, WA",,79158,FALSE,0,TRUE,0.0128,Full-time,Active,1/30/2021,,Hispanic,Married,Bachelor,Monthly,FALSE,TRUE,CC1017,0.8,Exempt,FALSE,Not in plan,FALSE,2,7/30/2021,0,,4/30/2024,39,3.95,88401,77.43976762,0.223549582
134,Jordan,Garcia,Male,she/her,39,11/30/1980,Product,Tech,5,Manager,"Austin, TX",,116737,TRUE,0.098,FALSE,0,Part-time,Active,11/30/2019,,White,Married,High School,Monthly,FALSE,FALSE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,53,4.22,126122,89.55873881,0.059217135
135,Drew,Williams,Female,he/him,22,6/30/1997,Engineering,Tech,2,Manager,"Austin, TX",,102299,FALSE,0,TRUE,0.0306,Full-time,Terminated,6/30/2019,2/28/2025,White,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,2,5/30/2020,0,,4/30/2024,58,3,114615,50.32537445,0.509137013
136,Jamie,Miller,Male,she/her,34,11/30/1985,HR,Corporate,2,Analyst,"San Francisco, CA",,65424,FALSE,0,TRUE,0.0829,Full-time,Terminated,11/30/2019,5/30/2024,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,4,7/30/2020,0,,4/30/2024,53,2.94,71096,52.34687238,0.458828254
138,Casey,Jones,Female,she/her,33,10/30/1986,Product,Tech,1,Senior Manager,"New York, NY",,115002,FALSE,0,TRUE,0.0702,Part-time,Active,10/30/2019,,Asian,Married,Master,Monthly,FALSE,FALSE,CC1019,1,Non-exempt,FALSE,Not in plan,FALSE,1,3/30/2020,0,,4/30/2024,54,2.4,123143,49.12560965,0.483535362
140,Drew,Garcia,Male,he/him,32,11/30/1988,Operations,Corporate,1,VP,"San Francisco, CA",,77250,FALSE,0,TRUE,0.0753,Full-time,Active,11/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,41,2.73,89800,54.7082822,0.468770792
142,Cameron,Jones,Male,he/him,37,11/30/1983,Sales,Commercial,4,VP,"Austin, TX",,86126,TRUE,0.106,TRUE,0.0431,Full-time,Active,11/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,2,9/30/2021,0,,4/30/2024,41,1.88,101534,28.03313334,0.677533262
147,Robin,Johnson,Male,he/him,24,4/30/1996,Engineering,Tech,1,Manager,"Seattle, WA",,130245,TRUE,0.051,TRUE,0.0697,Full-time,Active,4/30/2020,,Asian,Married,Master,Monthly,FALSE,FALSE,CC1015,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,48,3.48,157138,63.21844642,0.412092525
148,Alex,Brown,Male,she/her,22,9/30/1997,Marketing,Commercial,1,Senior Manager,"Seattle, WA",,82160,FALSE,0,TRUE,0.0451,Full-time,Active,9/30/2019,,Hispanic,Single,High School,Monthly,FALSE,FALSE,CC1002,1,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2019,0,,4/30/2024,55,4.36,95147,86.45225804,0.159388398
149,Jamie,Jones,Male,he/him,28,9/30/1992,Finance,Corporate,1,Manager,"Austin, TX",,82888,FALSE,0,TRUE,0.0693,Full-time,Active,9/30/2020,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1008,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,43,5,93396,97.52320923,0
150,Robin,Smith,Male,he/him,24,9/30/1995,Finance,Corporate,1,Director,"Seattle, WA",,90552,TRUE,0.184,TRUE,0.0242,Full-time,Active,9/30/2019,,White,Single,Master,Monthly,FALSE,FALSE,CC1002,1,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2019,0,,4/30/2024,55,1.92,99016,43.99026828,0.556083491
151,Cameron,Williams,Male,she/her,33,8/30/1986,Finance,Corporate,4,Senior Analyst,"Austin, TX",,78549,TRUE,0.148,FALSE,0,Full-time,Active,8/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1010,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,56,2.68,90520,58.10238459,0.407186421
155,Robin,Johnson,Male,he/him,36,6/30/1983,Engineering,Tech,1,VP,Remote,,123017,TRUE,0.074,TRUE,0.0169,Full-time,Active,6/30/2019,,White,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1001,0.5,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,58,4.81,141869,95.72121045,0.062722831
158,Riley,Brown,Female,he/him,30,1/30/1991,Engineering,Tech,2,Analyst,"San Francisco, CA",,102862,FALSE,0,TRUE,0.0141,Full-time,Active,1/30/2021,,White,Single,High School,Monthly,FALSE,TRUE,CC1008,1,Exempt,FALSE,Not in plan,FALSE,2,4/30/2021,0,,4/30/2024,39,2.11,115263,42.32792061,0.60010158
159,Jordan,Brown,Male,she/her,34,8/30/1985,Finance,Corporate,1,VP,"Seattle, WA",,102881,FALSE,0,TRUE,0.0802,Full-time,Active,8/30/2019,,White,Single,Master,Monthly,FALSE,FALSE,CC1009,0.8,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,56,3.33,121234,70.71788576,0.224286278
160,Cameron,Johnson,Female,she/her,42,6/30/1978,Finance,Corporate,2,Senior Analyst,"Austin, TX",,74986,FALSE,0,TRUE,0.0792,Full-time,Active,6/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,1,8/30/2020,0,,4/30/2024,46,3.36,82470,60.67137962,0.405978499
161,Cameron,Rodriguez,Male,he/him,32,3/30/1989,Engineering,Tech,2,Analyst,"Seattle, WA",,116139,FALSE,0,TRUE,0.067,Full-time,Active,3/30/2021,,Asian,Married,Bachelor,Monthly,FALSE,TRUE,CC1009,1,Exempt,FALSE,Not in plan,FALSE,2,9/30/2021,0,,4/30/2024,37,3.91,130391,76.64399615,0.246303923
162,Casey,Miller,Female,she/her,34,1/30/1987,HR,Corporate,2,Senior Analyst,"Austin, TX",,76143,FALSE,0,TRUE,0.0174,Contractor,Active,1/30/2021,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1016,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,39,2.15,82064,40.62719521,0.564679502
163,Alex,Rodriguez,Male,she/her,38,5/30/1982,Finance,Corporate,1,Senior Director,"San Francisco, CA",,82325,TRUE,0.157,TRUE,0.0329,Full-time,Terminated,5/30/2020,1/30/2025,White,Married,PhD,Monthly,FALSE,FALSE,CC1005,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,1/30/2021,0,,4/30/2024,47,4.69,91439,93.11483661,0.107605822
164,Alex,Brown,Male,he/him,28,6/30/1991,Engineering,Tech,3,Manager,Remote,,117793,FALSE,0,TRUE,0.0462,Full-time,Active,6/30/2019,,White,Single,Associate,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,2,5/30/2020,0,,4/30/2024,58,2.65,147040,49.06948862,0.512984892
165,Robin,Miller,Male,she/her,29,4/30/1991,Engineering,Tech,2,Senior Analyst,"San Francisco, CA",,128450,FALSE,0,TRUE,0.0587,Full-time,Active,4/30/2020,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1009,0.8,Exempt,TRUE,In plan,FALSE,1,10/30/2020,0,,4/30/2024,48,4.26,155589,87.23563311,0.079969473
169,Jordan,Brown,Female,he/him,37,6/30/1983,Engineering,Tech,2,Director,"Austin, TX",,110237,FALSE,0,TRUE,0.0906,Full-time,Terminated,6/30/2020,7/30/2024,White,Married,Bachelor,Monthly,FALSE,TRUE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,46,2.5,122533,44.3542267,0.572961622
170,Riley,Johnson,Female,she/her,24,5/30/1996,Sales,Commercial,1,Senior Analyst,"Austin, TX",,85210,TRUE,0.09,TRUE,0.0161,Full-time,Active,5/30/2020,,White,Married,Bachelor,Monthly,TRUE,FALSE,CC1013,1,Non-exempt,FALSE,Not in plan,TRUE,1,11/30/2020,0,,4/30/2024,47,3.83,90353,88.65482332,0.123893351
173,Cameron,Rodriguez,Male,he/him,26,10/30/1993,Engineering,Tech,4,Senior Director,"Seattle, WA",,113817,FALSE,0,TRUE,0.0313,Full-time,Active,10/30/2019,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,2,4/30/2020,0,,4/30/2024,54,1.45,125505,25.66186942,0.740744752
174,Cameron,Rodriguez,Female,she/her,32,4/30/1988,Engineering,Tech,3,Senior Manager,"Austin, TX",,120474,FALSE,0,FALSE,0,Full-time,Active,4/30/2020,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,48,4.85,122649,96.71637368,0.003593475
175,Taylor,Garcia,Male,she/her,43,1/30/1977,Marketing,Commercial,2,Senior Director,Remote,,70650,FALSE,0,TRUE,0.069,Full-time,Active,1/30/2020,,Asian,Single,Associate,Monthly,FALSE,FALSE,CC1006,0.8,Exempt,FALSE,Not in plan,FALSE,2,11/30/2020,0,,4/30/2024,51,1.13,82448,17.47156071,0.782984906
176,Alex,Davis,Male,she/her,35,9/30/1985,Engineering,Tech,1,Analyst,"Austin, TX",,115567,TRUE,0.16,TRUE,0.0626,Contractor,Active,9/30/2020,,Hispanic,Married,Associate,Monthly,FALSE,FALSE,CC1012,1,Non-exempt,FALSE,Not in plan,FALSE,1,11/30/2020,0,,4/30/2024,43,1.24,124958,26.78339077,0.749610584
177,Jordan,Williams,Female,she/her,26,1/30/1994,Sales,Commercial,1,Senior Manager,"Seattle, WA",,82243,TRUE,0.115,TRUE,0.0631,Full-time,Terminated,1/30/2020,8/30/2024,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,51,4.11,92026,72.7465227,0.293481112
178,Robin,Rodriguez,Male,he/him,38,9/30/1982,Customer Success,Commercial,2,VP,"Seattle, WA",,56498,FALSE,0,FALSE,0,Contractor,Active,9/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1008,1,Exempt,TRUE,In plan,FALSE,0,,0,,4/30/2024,43,4.41,62529,95.15946897,0.08144433
182,Robin,Smith,Female,he/him,42,10/30/1978,Finance,Corporate,1,VP,"Seattle, WA",,97636,FALSE,0,FALSE,0,Full-time,Active,10/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1008,1,Non-exempt,FALSE,Not in plan,FALSE,3,11/30/2020,0,,4/30/2024,42,3.8,109309,69.95780458,0.301741151
183,Casey,Davis,Female,he/him,30,5/30/1989,Sales,Commercial,3,VP,"New York, NY",,88124,TRUE,0.191,TRUE,0.0798,Full-time,Active,5/30/2019,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,2/29/2020,0,,4/30/2024,59,4.59,99494,92.87580384,0.053157292
184,Cameron,Miller,Male,he/him,34,11/30/1986,Marketing,Commercial,2,Senior Director,"San Francisco, CA",,88735,FALSE,0,TRUE,0.0477,Full-time,Active,11/30/2020,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,0.8,Exempt,FALSE,Not in plan,TRUE,1,8/30/2021,0,,4/30/2024,41,2.08,94276,44.76059234,0.57238095
185,Drew,Rodriguez,Male,she/her,22,12/30/1998,Product,Tech,3,Manager,"San Francisco, CA",,111184,FALSE,0,FALSE,0,Full-time,Active,12/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,TRUE,In plan,FALSE,0,,0,,4/30/2024,40,2.16,122671,37.7228024,0.610598262
187,Robin,Wilson,Male,she/her,41,3/30/1979,Engineering,Tech,1,Analyst,"San Francisco, CA",,114029,FALSE,0,TRUE,0.0485,Full-time,Active,3/30/2020,,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,4/30/2024,49,2.72,132965,57.42795144,0.425364491
